id_customer,recency,frequency,monetary
74471,2563,0.0119,30.00
74472,188,0.6786,492.70
74473,2226,0.1548,252.07
74474,2559,0.0119,46.42
74476,2563,0.0119,103.78
74477,2563,0.0595,116.39
74478,116,0.2619,138.35
74479,2454,0.1190,80.71
74480,229,0.1667,331.38
74482,2563,0.0238,50.36
74483,2563,0.0238,278.61
74485,1341,0.0714,207.60
74486,2563,0.0119,14.56
74488,2563,0.0119,29.98
74489,2563,0.0476,100.85
74491,1185,0.0357,15.29
74492,2437,0.0714,158.62
74493,1995,0.1548,231.81
74494,963,0.0476,90.85
74495,2563,0.0714,64.77
74497,2182,0.0357,295.13
74498,827,0.2500,610.63
74499,542,0.5119,641.58
74500,2562,0.0119,14.54
74501,2517,0.0476,44.96
74506,1842,0.2381,207.90
74507,923,0.3452,423.47
74509,2562,0.0119,46.60
74510,1866,0.0714,41.11
74512,2562,0.0119,99.95
74513,2562,0.0119,7.46
74514,2562,0.0119,4.32
74516,2560,0.0238,89.86
74517,295,0.5357,499.03
74518,2562,0.0238,16.58
74521,2226,0.0952,133.44
74523,675,0.0119,23.33
74524,584,0.3929,434.47
74527,2475,0.0238,84.99
74528,2562,0.0119,52.46
74529,2268,0.1071,149.37
74530,2562,0.0476,9.38
74531,2562,0.0357,61.13
74532,2380,0.0357,162.13
74533,1127,0.0357,41.70
74536,1280,0.4167,289.07
74537,734,0.1190,180.50
74538,772,0.2262,397.73
74539,221,1.6310,1652.83
74541,882,0.1786,90.40
74542,2562,0.0119,23.32
74543,2512,0.1548,94.81
74544,2562,0.0119,12.56
74545,133,0.1786,187.51
74547,1567,0.1190,227.58
74548,2562,0.0357,97.67
74550,1693,0.0476,128.30
74551,2562,0.0119,29.98
74552,2504,0.0714,72.13
74553,2561,0.0119,48.75
74554,1561,0.0357,45.23
74555,2562,0.0476,57.02
74556,2562,0.0357,23.84
74557,2220,0.0952,129.50
74558,2562,0.0357,36.35
74560,2562,0.0119,22.89
74562,2562,0.0119,32.92
74563,449,0.4643,357.51
74567,2561,0.0119,89.25
74568,2561,0.1310,68.72
74569,2542,0.0714,281.01
74570,2561,0.0119,29.96
74571,2200,0.1429,347.20
74572,523,0.0238,26.62
74573,691,0.2024,129.50
74574,261,0.0119,7.83
74577,2561,0.0238,40.34
74578,2561,0.0119,16.66
74579,2561,0.0238,47.28
74581,520,0.2143,354.99
74582,2561,0.0119,103.78
74583,2518,0.0238,41.14
74584,2561,0.0595,130.58
74585,191,0.0357,52.97
74586,2166,0.0714,200.77
74588,604,0.0357,36.76
74589,862,0.0476,81.04
74590,392,0.1071,130.29
74591,2561,0.0357,41.95
74592,643,0.0476,55.16
74594,2561,0.0119,33.00
74595,209,0.4762,1538.33
74596,2358,0.0952,197.09
74599,2442,0.0476,41.74
74600,2561,0.0119,99.95
74602,1531,0.0357,41.62
74604,2146,0.0476,112.61
74605,1566,0.0238,48.58
74606,1611,1.0595,2762.22
74607,2561,0.0357,71.80
74608,2561,0.0238,8.90
74609,2091,0.0357,129.27
74611,2561,0.0238,44.92
74612,2561,0.0119,67.46
74613,1865,0.0714,16.15
74615,2561,0.0714,45.66
74616,2561,0.0119,24.68
74617,466,0.0714,165.18
74618,763,0.6786,217.07
74619,2561,0.0119,9.16
74620,2380,0.0476,68.25
74621,2561,0.0238,25.35
74622,986,0.0595,125.51
74623,2561,0.1190,214.58
74624,2520,0.0476,71.79
74625,2559,0.0357,18.05
74627,2561,0.0119,4.99
74628,1924,0.0595,116.86
74630,2522,0.0357,148.68
74631,2561,0.0119,148.50
74634,2561,0.0119,52.46
74635,2561,0.0476,42.60
74638,2560,0.0119,17.88
74640,2543,0.1905,397.31
74641,820,0.3214,323.10
74642,1321,0.0833,125.55
74643,1007,0.0238,38.36
74644,1553,0.0238,69.97
74645,1144,0.0238,80.44
74646,2560,0.0476,54.15
74647,345,1.1905,1241.13
74648,1803,0.0119,8.98
74650,662,1.7262,1288.80
74651,2560,0.2143,447.82
74652,1792,0.0833,147.08
74655,248,0.1548,166.09
74656,2554,0.0119,49.97
74657,1419,0.0238,17.12
74658,1224,0.0119,41.92
74659,2560,0.0595,75.34
74660,2560,0.0119,48.17
74661,2560,0.0119,54.71
74664,1669,0.0833,63.08
74665,2551,0.0357,56.99
74666,2560,0.0476,12.80
74667,812,0.0476,43.71
74668,2560,0.0119,20.79
74669,2559,0.0119,10.59
74670,2560,0.0119,54.71
74672,2560,0.0119,20.79
74673,188,0.0714,72.03
74674,2560,0.0476,83.33
74675,2487,0.0714,44.50
74676,1421,0.0833,76.29
74677,1625,0.0595,325.21
74678,2560,0.0119,54.13
74679,2560,0.0476,72.92
74681,2560,0.0119,17.00
74682,2560,0.0119,21.68
74683,2560,0.0476,51.96
74684,2560,0.0119,29.50
74685,2560,0.0119,39.66
74686,2560,0.0595,62.82
74687,2560,0.0119,23.96
74688,171,0.8571,742.55
74689,816,0.8214,670.55
74690,724,0.1429,121.97
74691,146,0.7381,569.82
74692,2522,0.0238,50.92
74693,2559,0.0119,62.50
74695,669,0.2262,320.31
74696,225,0.1310,223.65
74697,1960,0.2857,325.99
74698,2456,0.0833,84.58
74700,2555,0.0476,155.00
74701,2559,0.0238,38.20
74702,2553,0.0714,88.72
74703,2525,0.0952,136.60
74704,2559,0.0238,12.50
74706,2414,0.0714,95.98
74707,2505,0.0357,43.81
74708,1804,0.0476,101.21
74709,2559,0.0119,14.21
74710,2559,0.0119,99.95
74712,2557,0.0119,103.78
74713,2093,0.3690,271.72
74714,1958,0.0952,172.05
74715,2559,0.0238,82.35
74716,2559,0.0119,71.17
74719,2559,0.0119,14.54
74721,1834,0.0119,8.41
74722,2559,0.0238,28.68
74723,392,2.4762,1138.70
74724,2559,0.0238,67.10
74725,2547,0.0238,109.42
74726,2468,0.1310,277.30
74729,2558,0.0238,56.88
74731,1827,0.0714,86.92
74732,2478,0.1310,78.71
74733,2558,0.0119,48.71
74735,2558,0.0238,24.38
74736,489,0.0595,59.44
74737,2099,0.0833,234.63
74739,2558,0.0476,52.79
74740,1240,0.0952,114.00
74741,2558,0.0476,60.16
74742,2537,0.0595,69.48
74743,2558,0.0119,44.96
74745,2557,0.0119,3.29
74747,2558,0.0119,18.33
74749,1430,0.0833,146.68
74750,2558,0.0357,23.53
74752,1842,0.0714,106.18
74753,2558,0.0238,49.13
74754,2558,0.0476,43.20
74756,2558,0.0595,79.82
74757,2366,0.0476,78.53
74758,2558,0.0119,52.42
74759,2542,0.0357,141.25
74760,2558,0.0595,26.88
74762,2557,0.0238,198.00
74763,1137,0.3333,319.65
74764,2558,0.0119,28.42
74766,2025,0.2619,463.70
74768,2428,0.0238,33.66
74769,2557,0.0119,44.93
74770,575,0.1071,319.03
74773,1846,0.0357,72.63
74774,2557,0.0119,46.42
74776,2477,0.1667,107.16
74778,1804,0.0833,277.40
74779,2557,0.0119,121.50
74782,2557,0.0119,9.28
74783,563,0.0238,11.05
74784,2557,0.0119,99.95
74786,1395,0.0357,22.54
74788,2557,0.0119,15.79
74789,2557,0.0119,10.59
74790,2556,0.0119,59.96
74791,441,0.0833,56.73
74792,2519,0.0357,43.29
74793,1183,0.0714,310.56
74794,1688,0.0238,50.35
74795,818,0.1786,174.14
74797,182,0.0952,77.08
74798,2557,0.0238,57.63
74800,2557,0.0119,17.18
74801,2557,0.0238,134.79
74802,2557,0.1071,68.12
74803,1185,0.3571,895.02
74804,2556,0.0952,133.90
74805,2315,0.1429,200.92
74806,2556,0.0119,190.75
74809,1262,0.1429,177.81
74810,1246,0.1905,382.81
74811,2556,0.0238,57.83
74812,2556,0.0357,42.09
74814,2556,0.0357,47.96
74816,2556,0.0119,22.46
74817,2555,0.0119,24.68
74820,1045,0.1429,133.57
74821,2556,0.0119,54.71
74822,2556,0.0119,33.00
74823,2556,0.1071,53.00
74824,506,0.1667,96.11
74825,2556,0.0238,14.96
74828,687,0.1429,161.98
74829,2556,0.0357,51.92
74830,1584,0.0238,26.42
74831,1420,0.0238,144.54
74833,2555,0.0119,41.66
74834,2388,0.0595,48.03
74836,433,0.2500,630.03
74837,2555,0.0714,40.73
74838,2555,0.0357,61.13
74839,2555,0.0238,69.67
74840,2555,0.0119,22.12
74842,2555,0.0119,29.98
74843,2414,0.0952,84.60
74844,2555,0.0119,14.96
74845,2555,0.0119,24.96
74847,2235,0.2500,421.25
74848,2555,0.0238,49.92
74849,2535,0.1786,190.48
74850,2260,0.0357,61.74
74851,2554,0.0238,18.31
74852,1031,0.1905,165.39
74853,2555,0.0357,117.47
74854,2555,0.0595,160.14
74855,1867,0.0238,279.78
74856,1686,0.1786,224.24
74858,2555,0.0119,32.18
74859,807,0.4048,300.90
74860,2555,0.0119,104.92
74861,702,0.1548,199.47
74862,1136,0.0595,105.49
74863,2555,0.0119,44.96
74864,2555,0.0119,25.00
74865,2555,0.0952,135.24
74866,2554,0.0238,105.20
74867,1687,0.1429,114.85
74868,2517,0.1548,196.96
74869,2554,0.0119,12.71
74870,2554,0.0119,24.98
74872,2554,0.0119,17.17
74873,2554,0.0595,82.80
74874,2299,0.0238,89.86
74875,442,0.2976,713.13
74877,814,0.4524,500.24
74878,2303,0.0476,57.26
74879,1966,0.4286,278.67
74880,2554,0.0238,74.87
74884,2554,0.0119,24.76
74885,2554,0.0357,89.18
74886,2541,0.0476,208.41
74887,742,0.5000,559.73
74888,350,0.1429,165.09
74889,2545,0.0476,70.81
74890,2554,0.0476,44.42
74893,1887,0.0238,111.75
74894,2554,0.0357,105.23
74895,2554,0.0119,59.96
74896,2554,0.0119,32.92
74897,912,0.1905,169.48
74898,2438,0.0714,147.65
74899,2554,0.0476,87.02
74900,2554,0.0476,66.66
74901,2554,0.0238,75.71
74906,2383,0.1310,96.78
74907,2553,0.0238,39.67
74910,2553,0.0119,124.37
74911,2528,0.0357,469.50
74914,2155,1.2619,1626.88
74915,1747,0.1905,474.51
74918,2220,0.0119,8.21
74921,2189,0.1786,661.77
74923,2408,0.0476,40.50
74924,2553,0.0238,63.39
74926,2553,0.0119,59.96
74927,1549,0.0833,123.11
74928,2540,0.0476,159.97
74930,2553,0.0119,19.92
74931,2553,0.0357,42.36
74932,2229,0.0119,33.33
74933,410,0.0476,93.56
74935,2553,0.0119,127.45
74936,2504,0.0357,52.19
74937,465,0.0833,79.60
74938,151,0.1548,106.26
74939,2211,0.0238,17.36
74941,2205,0.1071,224.15
74942,2277,0.0357,101.62
74943,629,0.0119,15.67
74944,2553,0.0119,62.50
74945,2553,0.0238,16.87
74946,2179,0.1071,218.78
74947,2553,0.0357,129.18
74948,2158,0.0238,109.10
74949,1394,0.0476,29.77
74951,2553,0.0238,80.71
74952,2195,0.0595,186.98
74953,2553,0.0357,61.37
74954,2553,0.0119,34.13
74956,2525,0.0714,41.67
74958,420,0.0595,126.82
74960,1351,0.1190,180.33
74962,585,0.1429,246.56
74964,564,0.4048,470.83
74966,1698,0.1786,63.05
74969,884,0.0119,7.46
74970,2553,0.0119,24.37
74972,2506,0.1310,130.96
74973,1305,0.0952,37.26
74975,2430,0.1667,132.34
74976,2552,0.0238,54.95
74978,1987,0.0476,48.93
74979,392,0.2976,156.31
74981,1601,0.0714,30.89
74987,1963,0.0357,57.67
74988,812,0.0833,48.65
74989,1797,0.0476,90.01
74994,116,0.1786,239.30
74997,2552,0.0119,29.96
74998,448,0.0357,35.63
74999,1491,0.0952,73.80
75001,2299,0.0833,80.98
75002,1890,0.0714,73.55
75007,2441,0.0238,45.80
75008,2448,0.0595,127.91
75009,2552,0.0238,17.34
75012,585,0.1071,18.85
75014,146,0.1786,338.54
75015,2208,0.0357,79.79
75016,2421,0.0595,199.88
75018,1963,0.0238,75.19
75021,449,0.2619,257.41
75022,1040,0.1310,226.53
75025,2552,0.0119,161.25
75026,1137,0.0119,20.47
75029,2510,0.0714,36.16
75033,2552,0.0119,21.71
75037,1159,0.1429,128.36
75038,2549,0.0357,84.86
75047,287,0.0238,28.47
75048,1548,0.0714,73.53
75049,2552,0.0119,22.47
75050,970,0.8690,1113.52
75053,2351,0.1429,471.84
75054,1526,0.0476,104.14
75055,2552,0.0714,389.68
75056,2551,0.0714,93.48
75058,2552,0.0238,16.65
75061,2552,0.0238,30.05
75062,2552,0.0238,50.26
75064,1734,0.2262,537.88
75065,2399,0.0119,16.66
75069,813,0.0119,14.39
75071,1473,1.2262,1028.06
75075,1738,0.0833,105.61
75076,144,0.2381,246.18
75079,164,0.3095,5728.63
75080,1453,0.0595,47.05
75081,2551,0.0476,131.24
75082,1209,0.1548,260.99
75083,2518,0.2619,568.30
75086,1510,0.0119,14.79
75087,2551,0.0119,8.31
75089,2551,0.0119,44.96
75090,2547,0.0119,13.10
75093,1447,1.5238,2404.12
75095,2148,0.1548,425.38
75097,2551,0.0119,49.67
75098,264,0.1071,159.64
75099,719,0.0714,74.56
75100,2551,0.0238,33.33
75101,510,0.3214,223.39
75103,273,0.0119,28.35
75106,168,0.0714,410.59
75108,2551,0.0238,42.87
75109,2551,0.0119,48.75
75110,2551,0.0119,5.21
75111,2532,0.0238,73.64
75112,1964,0.0357,57.22
75114,2551,0.0476,90.93
75115,2551,0.0357,56.64
75116,2551,0.0357,13.13
75119,2546,0.0119,27.06
75121,2331,0.0595,137.39
75123,2551,0.0119,55.56
75125,2551,0.0119,41.18
75127,2551,0.0833,99.00
75131,1054,0.1667,167.82
75132,2551,0.0357,42.17
75134,970,0.0952,92.74
75135,2551,0.0119,103.78
75136,2420,0.0476,28.27
75137,1503,0.0833,44.60
75139,2550,0.0119,16.58
75140,143,0.1667,174.88
75141,1061,0.0714,131.57
75142,138,0.0238,73.06
75143,2536,0.0238,119.84
75144,2550,0.0119,13.70
75145,2550,0.0357,41.65
75146,2288,0.4286,413.61
75147,2550,0.0595,34.50
75149,2550,0.0119,11.84
75150,2216,0.2976,200.28
75151,289,0.9167,816.15
75152,2550,0.0238,17.67
75155,2382,0.0595,141.57
75157,367,0.0714,89.00
75159,2550,0.0476,94.34
75162,2550,0.0119,12.49
75163,2426,0.1429,238.62
75164,1349,0.4167,275.47
75165,2550,0.0238,64.34
75166,2550,0.0238,27.52
75167,2521,0.0238,59.47
75169,2550,0.0119,26.21
75171,2550,0.0357,42.85
75172,2336,0.1905,287.31
75173,2550,0.0833,43.12
75176,2549,0.0119,178.47
75178,2549,0.0119,52.46
75180,2511,0.1905,153.30
75181,324,0.1667,220.89
75183,199,0.4405,324.73
75184,2549,0.0119,15.79
75187,1052,0.3214,458.61
75188,2549,0.0119,154.17
75189,2549,0.0595,42.04
75190,2549,0.0119,57.50
75191,2549,0.0119,11.62
75193,2549,0.0238,59.62
75195,2549,0.0357,55.45
75196,2528,0.0833,248.32
75197,511,0.0595,87.72
75198,2549,0.1548,42.84
75200,2548,0.0476,53.94
75202,2549,0.0119,13.54
75203,2549,0.0119,89.25
75204,2549,0.0119,32.92
75205,2339,0.1190,155.18
75206,2253,0.0119,41.66
75208,2549,0.0119,48.71
75209,2549,0.0119,497.00
75210,1031,0.0476,45.99
75212,2549,0.0119,17.50
75214,1617,0.5952,972.35
75215,2546,0.0357,40.93
75216,1579,0.0952,102.14
75217,2549,0.0476,56.12
75219,511,0.0357,81.14
75220,2546,0.0119,17.44
75222,2549,0.0119,35.17
75223,985,0.4405,205.27
75224,2549,0.0238,32.04
75225,1492,0.0595,51.52
75226,1817,0.0595,97.08
75227,2549,0.0357,52.00
75228,2549,0.0119,54.63
75231,2549,0.0476,149.28
75235,2549,0.0119,22.50
75236,1118,0.1071,85.80
75238,1011,0.1205,226.28
75240,2483,0.0602,114.17
75242,2306,0.1084,135.79
75243,2528,0.0361,115.75
75244,442,0.2169,308.47
75245,2548,0.1084,139.63
75247,2548,0.0241,58.26
75248,2548,0.0120,21.68
75249,1854,0.0964,217.60
75250,1773,0.0241,36.55
75251,2548,0.0120,11.04
75252,773,0.4819,611.74
75253,2280,0.0361,54.09
75256,1410,0.2289,165.18
75257,2386,0.0602,76.52
75259,2548,0.0120,28.50
75260,2548,0.0120,156.22
75262,2548,0.0361,38.69
75264,1931,0.0723,178.53
75265,2548,0.0241,33.22
75266,2548,0.0361,74.95
75267,2548,0.0241,43.74
75268,2540,0.0241,98.65
75269,2542,0.0241,296.62
75270,2548,0.0241,13.09
75271,2022,0.0120,67.46
75273,716,0.0241,23.68
75274,1053,0.0482,71.58
75276,2548,0.0120,21.71
75278,2315,0.1084,443.41
75280,2519,0.0723,65.64
75281,2029,0.0241,94.12
75282,2548,0.0120,39.95
75283,626,0.0361,43.93
75284,2548,0.0120,22.75
75285,1415,0.1205,370.93
75287,2548,0.0241,27.97
75288,2548,0.0602,92.00
75289,2548,0.0241,53.80
75290,2548,0.0120,29.50
75291,2548,0.0120,29.50
75293,2114,0.1566,101.08
75295,200,0.1928,163.82
75296,2548,0.0361,87.13
75300,448,0.2169,301.21
75301,2331,0.0602,189.97
75303,2548,0.0120,49.92
75304,206,0.5301,653.00
75305,2432,0.0361,95.65
75306,1677,0.2410,239.39
75307,2547,0.0241,40.00
75309,2547,0.0241,38.62
75310,256,0.3735,310.33
75311,2547,0.0120,39.95
75312,2484,0.1084,103.78
75314,1397,0.0241,36.43
75315,2315,0.2651,407.10
75316,189,0.0964,183.61
75317,293,0.2771,250.98
75318,2547,0.0120,4.71
75319,606,0.2410,192.24
75320,802,0.1325,118.81
75321,2547,0.0120,9.00
75322,660,0.3614,459.91
75323,1219,0.2892,462.24
75324,2068,0.0843,62.32
75325,1931,0.0361,350.75
75326,1298,1.9639,1578.79
75327,1083,0.1205,93.13
75328,1442,0.1084,785.07
75329,2547,0.0120,22.43
75330,1413,0.1084,211.73
75331,2545,0.0241,30.02
75332,2547,0.0602,51.05
75334,2547,0.0361,44.78
75335,2547,0.0120,67.46
75336,2176,0.1205,182.28
75337,1197,0.2048,115.94
75338,2547,0.0241,49.18
75339,2400,0.1084,68.58
75340,1810,0.2048,209.62
75341,2134,0.0241,67.72
75344,633,0.3373,323.78
75345,2547,0.0120,103.29
75346,1729,0.0361,28.98
75347,567,0.0843,77.62
75348,242,0.0602,73.21
75349,2547,0.0482,39.78
75351,2547,0.0241,27.07
75352,2534,0.0723,162.24
75354,2547,0.0241,32.41
75355,1025,0.1446,86.78
75356,378,0.3012,300.12
75357,1577,0.1205,191.09
75358,707,0.1446,155.02
75364,348,0.6386,363.24
75365,1223,0.1928,353.68
75367,2465,0.0843,161.10
75368,1721,0.0602,130.18
75369,2546,0.0482,77.08
75370,2545,0.0241,47.40
75373,210,5.0000,1697.47
75374,2546,0.0120,52.46
75375,2546,0.0120,8.31
75376,261,0.5422,235.33
75377,243,0.9157,734.30
75378,2511,0.2651,125.58
75379,1839,0.0241,45.62
75380,1619,0.0482,89.43
75381,2546,0.0120,71.92
75382,1046,0.1687,185.07
75383,2546,0.0120,45.56
75384,146,0.0602,117.60
75385,2486,0.0241,44.92
75386,1429,1.0482,811.25
75387,2546,0.0241,92.26
75388,2546,0.0241,43.28
75391,2407,0.0120,20.82
75392,2546,0.0120,34.95
75393,2546,0.0120,54.71
75394,2515,0.0241,109.42
75396,814,0.0843,150.13
75397,2546,0.0602,41.08
75398,138,6.6988,2468.64
75399,2524,0.0482,68.91
75401,1661,0.0843,76.29
75402,169,0.3012,321.60
75403,759,0.1687,135.58
75404,2546,0.0120,10.00
75405,2546,0.0602,58.94
75406,1940,0.0602,54.31
75407,1694,0.1084,92.33
75408,676,0.1566,137.83
75410,2546,0.0241,45.78
75411,2544,0.0361,42.58
75414,2546,0.0120,37.56
75415,1893,0.2410,364.11
75418,2473,0.0241,34.92
75419,226,0.1807,309.83
75420,2545,0.0120,27.05
75421,2339,0.0120,20.25
75423,2545,0.0241,20.84
75425,1985,0.1566,353.78
75426,2545,0.0120,23.76
75431,2545,0.0120,62.50
75433,2422,0.0602,60.23
75435,1562,0.1566,83.07
75437,2463,0.0602,121.60
75438,2401,0.0361,27.09
75441,408,0.2289,285.30
75443,389,0.1205,143.95
75445,2544,0.0120,54.13
75446,2543,0.1205,146.80
75447,2275,0.0482,68.56
75448,2545,0.0120,29.81
75449,574,0.0482,90.92
75451,2545,0.0120,13.70
75459,1474,0.0120,-0.88
75462,2545,0.0120,59.96
75465,2524,0.0723,78.61
75466,1579,0.0241,51.41
75467,2545,0.0241,59.98
75468,2536,0.0361,113.50
75469,2545,0.0361,50.67
75471,2545,0.0723,44.06
75472,320,0.0361,28.61
75475,2545,0.0120,20.18
75477,439,0.1687,262.15
75478,2545,0.0241,58.03
75480,2545,0.0120,63.30
75482,2541,0.0602,146.64
75483,385,0.1446,91.96
75484,1425,0.4458,425.56
75485,2545,0.0843,55.96
75488,813,0.0482,26.94
75489,2237,0.1205,49.00
75490,1473,0.7108,1094.23
75491,1952,0.4217,594.77
75492,625,0.1325,66.66
75494,2544,0.0120,5.18
75495,2544,0.0361,45.65
75496,1454,0.0602,180.84
75497,1657,0.0120,31.47
75498,2544,0.0120,29.55
75499,2544,0.0120,127.46
75500,2544,0.0120,127.46
75504,2061,0.0723,48.02
75505,2544,0.0120,29.96
75508,2523,0.0843,124.85
75509,1978,0.0602,147.13
75510,2446,0.0602,124.25
75511,377,3.5301,2127.02
75512,200,0.2410,182.25
75513,975,0.1325,170.60
75515,2544,0.0120,15.75
75516,1400,0.0843,186.01
75517,2539,0.1084,52.96
75520,2544,0.0120,14.97
75521,2530,0.0843,174.35
75522,2544,0.0120,11.62
75523,1499,0.2169,216.91
75524,2062,0.1687,165.47
75525,2162,0.2289,209.27
75526,1212,0.2410,107.40
75527,1480,0.3253,160.18
75528,2543,0.1687,341.04
75529,2543,0.0241,56.23
75530,2493,0.0361,325.96
75531,454,0.1084,145.38
75533,865,0.4940,240.02
75536,832,0.0964,152.89
75537,2443,0.0843,84.83
75538,1102,0.0602,68.66
75540,2543,0.0120,82.92
75541,1700,0.1205,54.38
75542,2543,0.0120,37.42
75543,2032,0.0843,42.91
75547,2543,0.0120,16.60
75548,321,0.1446,74.02
75549,2543,0.0120,48.66
75550,1314,0.0361,86.14
75551,2055,0.0964,185.18
75552,2543,0.0482,59.36
75553,2542,0.0482,46.66
75555,2543,0.0120,48.67
75556,2334,0.0120,24.99
75557,2536,0.0602,41.50
75558,2542,0.0723,44.31
75559,2542,0.1084,101.45
75560,1544,0.0361,31.72
75561,467,0.0120,42.84
75562,2542,0.0723,56.29
75563,1029,0.1566,232.86
75564,2542,0.0361,32.42
75565,2542,0.0120,99.95
75566,2542,0.0120,56.25
75567,1861,0.1084,101.98
75568,2542,0.0120,46.13
75569,2498,0.1687,369.82
75570,2542,0.0241,123.50
75571,2542,0.0120,22.46
75572,230,0.0843,152.36
75573,2542,0.0241,57.28
75574,272,0.2048,388.42
75576,2542,0.0120,49.99
75577,1280,0.1566,203.82
75578,2541,0.0120,59.10
75579,2413,0.0241,42.53
75580,438,0.0964,146.33
75582,2542,0.0120,19.88
75583,2534,0.0482,139.30
75584,2542,0.0241,37.20
75585,2219,0.0602,184.79
75586,2122,0.0241,89.92
75587,2539,0.0723,107.49
75589,2542,0.0482,52.78
75590,2542,0.0120,22.88
75591,1712,0.0723,138.71
75593,2542,0.0120,19.88
75594,2542,0.0843,157.22
75595,189,0.1325,581.64
75596,2542,0.0120,11.62
75599,2541,0.0482,42.68
75600,2541,0.0120,22.88
75601,1791,0.0602,82.84
75602,2541,0.0964,45.52
75603,2541,0.0482,83.86
75604,2541,0.0241,22.08
75606,1835,0.0723,195.15
75607,2541,0.0602,42.05
75608,2220,0.0964,135.07
75609,2541,0.0241,55.53
75610,2096,0.0482,99.40
75612,2537,0.0361,102.29
75613,2541,0.0120,20.18
75614,2432,0.0482,68.62
75615,1514,0.1205,161.30
75616,321,0.1687,138.34
75618,2196,0.0602,400.89
75619,2541,0.0361,45.56
75621,867,1.5181,1035.26
75622,1656,0.2048,154.59
75624,2060,0.2771,266.87
75625,2541,0.0241,20.19
75626,2541,0.0241,39.92
75627,2062,0.0241,134.85
75628,2117,0.0482,70.45
75629,478,0.0482,272.90
75630,392,0.1566,202.73
75631,2380,0.0602,13.77
75632,2541,0.0241,140.18
75633,2541,0.0120,59.96
75634,2486,0.0482,43.62
75636,2354,0.0482,250.41
75638,2540,0.0843,210.17
75639,2538,0.0241,83.51
75640,2541,0.0120,12.49
75641,2541,0.0120,99.95
75642,1914,0.3253,390.15
75644,1539,0.1084,67.26
75645,1969,0.0241,101.17
75646,2541,0.0361,42.10
75647,2277,0.0241,144.83
75648,2374,0.0843,106.10
75650,2541,0.0482,49.01
75651,2387,0.0120,14.00
75652,2504,0.0120,89.25
75653,2541,0.0120,19.88
75654,887,2.2169,2886.61
75655,2540,0.0241,12.05
75657,244,0.2892,176.55
75659,2540,0.0120,9.00
75660,1922,0.0964,328.67
75661,2540,0.0120,29.92
75662,2540,0.0241,48.90
75663,2540,0.0120,306.00
75665,2540,0.0241,89.12
75666,2540,0.0361,102.82
75667,2540,0.0120,54.13
75668,2540,0.0241,118.23
75669,1226,0.0602,40.06
75670,2540,0.0120,7.30
75671,1698,0.1928,198.05
75672,2540,0.0120,29.93
75673,2540,0.0482,64.21
75674,2540,0.0723,116.66
75675,2540,0.0120,97.43
75676,164,0.3976,728.54
75677,2540,0.0241,47.44
75678,2539,0.0120,46.13
75679,2540,0.0120,52.46
75680,2540,0.0482,44.40
75681,677,0.9880,805.68
75683,141,0.2410,256.21
75684,1217,0.1205,94.02
75685,2540,0.0120,21.68
75686,1054,0.0602,202.55
75687,1095,0.0241,4.47
75688,2540,0.0120,11.97
75689,2530,0.0241,308.34
75691,2532,0.0602,41.82
75692,2540,0.0120,59.96
75693,2539,0.0241,22.96
75694,2540,0.0120,51.67
75695,2540,0.0241,49.35
75696,1573,0.2048,313.18
75697,2540,0.0120,29.95
75698,2540,0.0120,11.63
75699,2414,0.1687,151.11
75700,734,0.0843,133.91
75701,2536,0.0241,59.95
75702,2539,0.0120,39.67
75703,2539,0.0602,104.15
75704,2539,0.0120,45.00
75705,1549,0.0843,180.79
75706,2539,0.0482,106.17
75707,1855,0.1205,111.89
75708,1538,0.1446,101.38
75709,2539,0.0241,115.00
75711,2539,0.0120,97.43
75712,2539,0.0482,70.15
75713,2539,0.0120,57.50
75714,2539,0.0241,24.31
75715,2537,0.0120,40.38
75716,2539,0.0602,55.10
75720,2295,0.1566,200.30
75721,1162,0.0602,39.86
75722,2428,0.1205,559.34
75723,2539,0.0241,25.60
75724,590,0.5783,568.28
75725,2539,0.0602,41.88
75726,2539,0.0120,33.32
75729,2159,0.0361,62.33
75730,2538,0.0241,65.42
75731,2538,0.0361,61.27
75732,2538,0.0241,51.21
75733,2538,0.0241,66.64
75734,2538,0.0120,59.96
75735,690,0.2169,149.23
75736,2538,0.0241,62.24
75737,2538,0.0361,42.32
75739,2433,0.0843,126.65
75740,1954,0.0843,181.22
75741,2538,0.0120,21.08
75742,394,0.1446,121.60
75743,2536,0.0482,119.60
75744,2492,0.0602,62.00
75745,2538,0.0361,64.89
75746,2538,0.0120,54.13
75749,1540,0.2771,317.98
75752,2538,0.0482,37.83
75753,2538,0.0241,18.57
75756,292,0.0723,213.83
75757,2538,0.0120,83.32
